accession,date,img_id,img_name,class,x1,y1,x2,y2
Ta01684,20170703,Ta01684_20170703,Ta01684_20170703.jpg,quadrat_corner,536,2960,917,3366
Ta01684,20170703,Ta01684_20170703,Ta01684_20170703.jpg,quadrat,530,0,4203,3424
Ta01684,20170703,Ta01684_20170703,Ta01684_20170703.jpg,clover,1528,126,3931,2478
Ta02302,20170703,Ta02302_20170703,Ta02302_20170703.jpg,clover,1185,125,3589,2450
Ta02302,20170703,Ta02302_20170703,Ta02302_20170703.jpg,quadrat,622,0,4170,3267
Ta02302,20170703,Ta02302_20170703,Ta02302_20170703.jpg,quadrat_corner,748,0,1118,318
Ta02302,20170703,Ta02302_20170703,Ta02302_20170703.jpg,quadrat_corner,3639,0,4021,282
Ta02302,20170703,Ta02302_20170703,Ta02302_20170703.jpg,quadrat_corner,3786,2827,4183,3237
Ta02302,20170703,Ta02302_20170703,Ta02302_20170703.jpg,quadrat_corner,632,2877,1022,3270
Ta01507,20170703,Ta01507_20170703,Ta01507_20170703.jpg,clover,2046,346,3404,1897
Ta01507,20170703,Ta01507_20170703,Ta01507_20170703.jpg,quadrat,670,0,4195,3264
Ta01507,20170703,Ta01507_20170703,Ta01507_20170703.jpg,quadrat_corner,854,26,1211,360
Ta01507,20170703,Ta01507_20170703,Ta01507_20170703.jpg,quadrat_corner,3710,0,4089,254
Ta01507,20170703,Ta01507_20170703,Ta01507_20170703.jpg,quadrat_corner,3779,2855,4189,3265
Ta01507,20170703,Ta01507_20170703,Ta01507_20170703.jpg,quadrat_corner,672,2851,1051,3269
Ta01939,20170703,Ta01939_20170703,Ta01939_20170703.jpg,clover,2400,482,4210,3126
Ta01939,20170703,Ta01939_20170703,Ta01939_20170703.jpg,quadrat,1075,18,4617,3456
Ta01939,20170703,Ta01939_20170703,Ta01939_20170703.jpg,quadrat_corner,1074,106,1464,482
Ta01939,20170703,Ta01939_20170703,Ta01939_20170703.jpg,quadrat_corner,4160,26,4562,397
Ta01939,20170703,Ta01939_20170703,Ta01939_20170703.jpg,quadrat_corner,4216,3066,4610,3452
Ta01939,20170703,Ta01939_20170703,Ta01939_20170703.jpg,quadrat_corner,1193,3174,1577,3456
Ta00402,20170703,Ta00402_20170703,Ta00402_20170703.jpg,clover,1930,978,3279,2757
Ta00402,20170703,Ta00402_20170703,Ta00402_20170703.jpg,quadrat,1080,0,4578,3456
Ta00402,20170703,Ta00402_20170703,Ta00402_20170703.jpg,quadrat_corner,1089,0,1472,387
Ta00402,20170703,Ta00402_20170703,Ta00402_20170703.jpg,quadrat_corner,4159,0,4533,316
Ta00402,20170703,Ta00402_20170703,Ta00402_20170703.jpg,quadrat_corner,4198,2979,4582,3365
Ta00402,20170703,Ta00402_20170703,Ta00402_20170703.jpg,quadrat_corner,1176,3083,1564,3442
Ta00382,20170703,Ta00382_20170703,Ta00382_20170703.jpg,clover,1770,584,3787,2179
Ta00382,20170703,Ta00382_20170703,Ta00382_20170703.jpg,quadrat,716,0,4316,3422
Ta00382,20170703,Ta00382_20170703,Ta00382_20170703.jpg,quadrat_corner,847,0,1226,334
Ta00382,20170703,Ta00382_20170703,Ta00382_20170703.jpg,quadrat_corner,3822,0,4210,332
Ta00382,20170703,Ta00382_20170703,Ta00382_20170703.jpg,quadrat_corner,3902,2993,4316,3393
Ta00382,20170703,Ta00382_20170703,Ta00382_20170703.jpg,quadrat_corner,727,2976,1112,3380
Ta01760,20170703,Ta01760_20170703,Ta01760_20170703.jpg,clover,1572,382,3962,2885
Ta01760,20170703,Ta01760_20170703,Ta01760_20170703.jpg,quadrat,1217,29,4711,3456
Ta01760,20170703,Ta01760_20170703,Ta01760_20170703.jpg,quadrat_corner,1228,24,1633,434
Ta01760,20170703,Ta01760_20170703,Ta01760_20170703.jpg,quadrat_corner,4316,24,4737,424
Ta01760,20170703,Ta01760_20170703,Ta01760_20170703.jpg,quadrat_corner,4284,3069,4711,3442
Ta01760,20170703,Ta01760_20170703,Ta01760_20170703.jpg,quadrat_corner,1281,3122,1676,3456
Ta02046,20170608,Ta02046_20170608,Ta02046_20170608.jpg,clover,1866,1118,3326,2326
Ta02046,20170608,Ta02046_20170608,Ta02046_20170608.jpg,quadrat,845,158,3917,3240
Ta02046,20170608,Ta02046_20170608,Ta02046_20170608.jpg,quadrat_corner,840,243,1197,600
Ta02046,20170608,Ta02046_20170608,Ta02046_20170608.jpg,quadrat_corner,3506,168,3858,494
Ta02046,20170608,Ta02046_20170608,Ta02046_20170608.jpg,quadrat_corner,3581,2766,3922,3097
Ta02046,20170608,Ta02046_20170608,Ta02046_20170608.jpg,quadrat_corner,1000,2904,1368,3219
Ta01980,20170703,Ta01980_20170703,Ta01980_20170703.jpg,clover,1260,424,3636,2473
Ta01980,20170703,Ta01980_20170703,Ta01980_20170703.jpg,quadrat,501,0,4088,3381
Ta01980,20170703,Ta01980_20170703,Ta01980_20170703.jpg,quadrat_corner,604,0,979,353
Ta01980,20170703,Ta01980_20170703,Ta01980_20170703.jpg,quadrat_corner,3552,0,3933,314
Ta01980,20170703,Ta01980_20170703,Ta01980_20170703.jpg,quadrat_corner,3688,2948,4082,3352
Ta01980,20170703,Ta01980_20170703,Ta01980_20170703.jpg,quadrat_corner,494,3006,882,3384
Ta00428,20170703,Ta00428_20170703,Ta00428_20170703.jpg,clover,985,267,4215,3203
Ta00428,20170703,Ta00428_20170703,Ta00428_20170703.jpg,quadrat,838,33,4438,3456
Ta00428,20170703,Ta00428_20170703,Ta00428_20170703.jpg,quadrat_corner,927,28,1310,372
Ta00428,20170703,Ta00428_20170703,Ta00428_20170703.jpg,quadrat_corner,3923,101,4304,443
Ta00428,20170703,Ta00428_20170703,Ta00428_20170703.jpg,quadrat_corner,4055,3087,4428,3456
Ta00428,20170703,Ta00428_20170703,Ta00428_20170703.jpg,quadrat_corner,825,3095,1237,3456
Ta02317,20170703,Ta02317_20170703,Ta02317_20170703.jpg,clover,2117,738,4119,2888
Ta02317,20170703,Ta02317_20170703,Ta02317_20170703.jpg,quadrat,1143,0,4696,3350
Ta02317,20170703,Ta02317_20170703,Ta02317_20170703.jpg,quadrat_corner,1185,0,1582,318
Ta02317,20170703,Ta02317_20170703,Ta02317_20170703.jpg,quadrat_corner,4147,0,4539,281
Ta02317,20170703,Ta02317_20170703,Ta02317_20170703.jpg,quadrat_corner,4308,2893,4701,3308
Ta02317,20170703,Ta02317_20170703,Ta02317_20170703.jpg,quadrat_corner,1139,2939,1545,3354
Ta02132,20170608,Ta02132_20170608,Ta02132_20170608.jpg,clover,2091,1449,2641,1945
Ta02132,20170608,Ta02132_20170608,Ta02132_20170608.jpg,quadrat,1137,499,3773,3119
Ta02132,20170608,Ta02132_20170608,Ta02132_20170608.jpg,quadrat_corner,1257,499,1549,775
Ta02132,20170608,Ta02132_20170608,Ta02132_20170608.jpg,quadrat_corner,3473,611,3769,907
Ta02132,20170608,Ta02132_20170608,Ta02132_20170608.jpg,quadrat_corner,3357,2827,3649,3123
Ta02132,20170608,Ta02132_20170608,Ta02132_20170608.jpg,quadrat_corner,1141,2719,1441,3019
Ta00923,20170703,Ta00923_20170703,Ta00923_20170703.jpg,clover,1375,150,3587,2398
Ta00923,20170703,Ta00923_20170703,Ta00923_20170703.jpg,quadrat,483,0,4030,3289
Ta00923,20170703,Ta00923_20170703,Ta00923_20170703.jpg,quadrat_corner,643,0,1016,281
Ta00923,20170703,Ta00923_20170703,Ta00923_20170703.jpg,quadrat_corner,3560,0,3939,254
Ta00923,20170703,Ta00923_20170703,Ta00923_20170703.jpg,quadrat_corner,3624,2878,4035,3278
Ta00923,20170703,Ta00923_20170703,Ta00923_20170703.jpg,quadrat_corner,504,2867,888,3267
Ta01916,20170608,Ta01916_20170608,Ta01916_20170608.jpg,clover,1848,116,4204,3124
Ta01916,20170608,Ta01916_20170608,Ta01916_20170608.jpg,quadrat,1448,220,4436,3188
Ta01916,20170608,Ta01916_20170608,Ta01916_20170608.jpg,quadrat_corner,1440,360,1772,680
Ta01916,20170608,Ta01916_20170608,Ta01916_20170608.jpg,quadrat_corner,3940,224,4264,536
Ta01916,20170608,Ta01916_20170608,Ta01916_20170608.jpg,quadrat_corner,4112,2728,4444,3068
Ta01916,20170608,Ta01916_20170608,Ta01916_20170608.jpg,quadrat_corner,1552,2872,1884,3196
Ta02279,20170608,Ta02279_20170608,Ta02279_20170608.jpg,clover,2990,1591,3544,2127
Ta02279,20170608,Ta02279_20170608,Ta02279_20170608.jpg,quadrat,1608,306,4680,3306
Ta02279,20170608,Ta02279_20170608,Ta02279_20170608.jpg,quadrat_corner,1632,302,1968,658
Ta02279,20170608,Ta02279_20170608,Ta02279_20170608.jpg,quadrat_corner,4332,346,4696,702
Ta02279,20170608,Ta02279_20170608,Ta02279_20170608.jpg,quadrat_corner,4204,2978,4544,3302
Ta02279,20170608,Ta02279_20170608,Ta02279_20170608.jpg,quadrat_corner,1648,2918,1968,3238
Ta01068,20170703,Ta01068_20170703,Ta01068_20170703.jpg,clover,1384,986,2881,2735
Ta01068,20170703,Ta01068_20170703,Ta01068_20170703.jpg,quadrat,362,14,3955,3456
Ta01068,20170703,Ta01068_20170703,Ta01068_20170703.jpg,quadrat_corner,347,151,722,537
Ta01068,20170703,Ta01068_20170703,Ta01068_20170703.jpg,quadrat_corner,3411,14,3803,369
Ta01068,20170703,Ta01068_20170703,Ta01068_20170703.jpg,quadrat_corner,3595,3013,3955,3405
Ta01068,20170703,Ta01068_20170703,Ta01068_20170703.jpg,quadrat_corner,551,3250,940,3456
Ta00754,20170703,Ta00754_20170703,Ta00754_20170703.jpg,clover,1473,440,3452,2650
Ta00754,20170703,Ta00754_20170703,Ta00754_20170703.jpg,quadrat,755,0,4339,3389
Ta00754,20170703,Ta00754_20170703,Ta00754_20170703.jpg,quadrat_corner,937,8,1321,333
Ta00754,20170703,Ta00754_20170703,Ta00754_20170703.jpg,quadrat_corner,3875,0,4270,317
Ta00754,20170703,Ta00754_20170703,Ta00754_20170703.jpg,quadrat_corner,3945,2984,4355,3405
Ta00754,20170703,Ta00754_20170703,Ta00754_20170703.jpg,quadrat_corner,739,2947,1139,3347
Ta01853,20170703,Ta01853_20170703,Ta01853_20170703.jpg,clover,2797,713,4590,2646
Ta01853,20170703,Ta01853_20170703,Ta01853_20170703.jpg,quadrat,1061,0,4827,3456
Ta01853,20170703,Ta01853_20170703,Ta01853_20170703.jpg,quadrat_corner,1308,0,1681,311
Ta01853,20170703,Ta01853_20170703,Ta01853_20170703.jpg,quadrat_corner,4378,0,4790,356
Ta01853,20170703,Ta01853_20170703,Ta01853_20170703.jpg,quadrat_corner,4407,3137,4827,3456
Ta01853,20170703,Ta01853_20170703,Ta01853_20170703.jpg,quadrat_corner,1056,3011,1463,3439
Ta00101,20170703,Ta00101_20170703,Ta00101_20170703.jpg,clover,1156,621,2792,2189
Ta00101,20170703,Ta00101_20170703,Ta00101_20170703.jpg,quadrat,368,91,3965,3326
Ta00101,20170703,Ta00101_20170703,Ta00101_20170703.jpg,quadrat_corner,599,96,969,411
Ta00101,20170703,Ta00101_20170703,Ta00101_20170703.jpg,quadrat_corner,3459,101,3826,421
Ta00101,20170703,Ta00101_20170703,Ta00101_20170703.jpg,quadrat_corner,3577,2919,3965,3321
Ta00101,20170703,Ta00101_20170703,Ta00101_20170703.jpg,quadrat_corner,362,2914,759,3321
Ta02304,20170703,Ta02304_20170703,Ta02304_20170703.jpg,clover,928,0,4473,3261
Ta02304,20170703,Ta02304_20170703,Ta02304_20170703.jpg,quadrat,720,27,4482,3456
Ta02304,20170703,Ta02304_20170703,Ta02304_20170703.jpg,quadrat_corner,888,53,1260,385
Ta02304,20170703,Ta02304_20170703,Ta02304_20170703.jpg,quadrat_corner,3897,0,4291,350
Ta02304,20170703,Ta02304_20170703,Ta02304_20170703.jpg,quadrat_corner,4066,3018,4486,3452
Ta02304,20170703,Ta02304_20170703,Ta02304_20170703.jpg,quadrat_corner,729,3040,1136,3447
Ta01999,20170608,Ta01999_20170608,Ta01999_20170608.jpg,clover,1854,1066,3392,2741
Ta01999,20170608,Ta01999_20170608,Ta01999_20170608.jpg,quadrat,1251,461,4135,3333
Ta01999,20170608,Ta01999_20170608,Ta01999_20170608.jpg,quadrat_corner,1251,473,1567,781
Ta01999,20170608,Ta01999_20170608,Ta01999_20170608.jpg,quadrat_corner,3795,441,4135,781
Ta01999,20170608,Ta01999_20170608,Ta01999_20170608.jpg,quadrat_corner,3799,3005,4143,3337
Ta01999,20170608,Ta01999_20170608,Ta01999_20170608.jpg,quadrat_corner,1275,3025,1603,3345
Ta00164,20170703,Ta00164_20170703,Ta00164_20170703.jpg,clover,1247,288,2902,1863
Ta00164,20170703,Ta00164_20170703,Ta00164_20170703.jpg,quadrat,74,0,3729,3429
Ta00164,20170703,Ta00164_20170703,Ta00164_20170703.jpg,quadrat_corner,189,0,583,296
Ta00164,20170703,Ta00164_20170703,Ta00164_20170703.jpg,quadrat_corner,3212,0,3619,292
Ta00164,20170703,Ta00164_20170703,Ta00164_20170703.jpg,quadrat_corner,3327,2969,3729,3407
Ta00164,20170703,Ta00164_20170703,Ta00164_20170703.jpg,quadrat_corner,56,3018,472,3452
Ta00262,20170703,Ta00262_20170703,Ta00262_20170703.jpg,clover,2003,1190,3172,2398
Ta00262,20170703,Ta00262_20170703,Ta00262_20170703.jpg,quadrat,849,0,4530,3456
Ta00262,20170703,Ta00262_20170703,Ta00262_20170703.jpg,quadrat_corner,1034,4,1415,363
Ta00262,20170703,Ta00262_20170703,Ta00262_20170703.jpg,quadrat_corner,4021,0,4442,327
Ta00262,20170703,Ta00262_20170703,Ta00262_20170703.jpg,quadrat_corner,4110,3036,4548,3456
Ta00262,20170703,Ta00262_20170703,Ta00262_20170703.jpg,quadrat_corner,831,2983,1242,3403
Ta02223,20170608,Ta02223_20170608,Ta02223_20170608.jpg,clover,2182,1302,3062,1984
Ta02223,20170608,Ta02223_20170608,Ta02223_20170608.jpg,quadrat,1480,254,4432,3182
Ta02223,20170608,Ta02223_20170608,Ta02223_20170608.jpg,quadrat_corner,1500,266,1836,606
Ta02223,20170608,Ta02223_20170608,Ta02223_20170608.jpg,quadrat_corner,4096,258,4444,570
Ta02223,20170608,Ta02223_20170608,Ta02223_20170608.jpg,quadrat_corner,4088,2846,4428,3186
Ta02223,20170608,Ta02223_20170608,Ta02223_20170608.jpg,quadrat_corner,1544,2834,1868,3170
Ta00018,20170703,Ta00018_20170703,Ta00018_20170703.jpg,clover,1079,186,3353,2478
Ta00018,20170703,Ta00018_20170703,Ta00018_20170703.jpg,quadrat,239,85,4063,3456
Ta00018,20170703,Ta00018_20170703,Ta00018_20170703.jpg,quadrat_corner,389,160,778,512
Ta00018,20170703,Ta00018_20170703,Ta00018_20170703.jpg,quadrat_corner,3397,91,3791,411
Ta00018,20170703,Ta00018_20170703,Ta00018_20170703.jpg,quadrat_corner,3637,3051,4069,3456
Ta00018,20170703,Ta00018_20170703,Ta00018_20170703.jpg,quadrat_corner,229,3163,639,3456
Ta00133,20170703,Ta00133_20170703,Ta00133_20170703.jpg,clover,1663,319,4402,3053
Ta00133,20170703,Ta00133_20170703,Ta00133_20170703.jpg,quadrat,1363,182,4819,3456
Ta00133,20170703,Ta00133_20170703,Ta00133_20170703.jpg,quadrat_corner,1358,182,1758,561
Ta00133,20170703,Ta00133_20170703,Ta00133_20170703.jpg,quadrat_corner,4419,198,4851,598
Ta00133,20170703,Ta00133_20170703,Ta00133_20170703.jpg,quadrat_corner,4392,3233,4792,3456
Ta00133,20170703,Ta00133_20170703,Ta00133_20170703.jpg,quadrat_corner,1358,3249,1763,3456
Ta01393,20170703,Ta01393_20170703,Ta01393_20170703.jpg,clover,813,779,3096,2438
Ta01393,20170703,Ta01393_20170703,Ta01393_20170703.jpg,quadrat,534,49,4101,3456
Ta01393,20170703,Ta01393_20170703,Ta01393_20170703.jpg,quadrat_corner,667,49,1048,398
Ta01393,20170703,Ta01393_20170703,Ta01393_20170703.jpg,quadrat_corner,3636,62,4017,403
Ta01393,20170703,Ta01393_20170703,Ta01393_20170703.jpg,quadrat_corner,3716,3044,4119,3456
Ta01393,20170703,Ta01393_20170703,Ta01393_20170703.jpg,quadrat_corner,525,3027,915,3452
Ta00898,20170703,Ta00898_20170703,Ta00898_20170703.jpg,clover,1211,137,3296,2407
Ta00898,20170703,Ta00898_20170703,Ta00898_20170703.jpg,quadrat,512,62,4247,3456
Ta00898,20170703,Ta00898_20170703,Ta00898_20170703.jpg,quadrat_corner,707,119,1079,451
Ta00898,20170703,Ta00898_20170703,Ta00898_20170703.jpg,quadrat_corner,3663,53,4074,403
Ta00898,20170703,Ta00898_20170703,Ta00898_20170703.jpg,quadrat_corner,3822,3018,4260,3456
Ta00898,20170703,Ta00898_20170703,Ta00898_20170703.jpg,quadrat_corner,521,3040,941,3456
Ta00873,20170703,Ta00873_20170703,Ta00873_20170703.jpg,clover,1561,531,4411,2425
Ta00873,20170703,Ta00873_20170703,Ta00873_20170703.jpg,quadrat,888,0,4667,3456
Ta00873,20170703,Ta00873_20170703,Ta00873_20170703.jpg,quadrat_corner,1110,9,1490,354
Ta00873,20170703,Ta00873_20170703,Ta00873_20170703.jpg,quadrat_corner,4158,0,4570,301
Ta00873,20170703,Ta00873_20170703,Ta00873_20170703.jpg,quadrat_corner,4260,3080,4672,3456
Ta00873,20170703,Ta00873_20170703,Ta00873_20170703.jpg,quadrat_corner,893,3018,1278,3456
Ta02288,20170608,Ta02288_20170608,Ta02288_20170608.jpg,clover,2433,1036,3775,2424
Ta02288,20170608,Ta02288_20170608,Ta02288_20170608.jpg,quadrat,1343,0,4347,2829
Ta02288,20170608,Ta02288_20170608,Ta02288_20170608.jpg,quadrat_corner,1339,0,1671,249
Ta02288,20170608,Ta02288_20170608,Ta02288_20170608.jpg,quadrat_corner,4003,0,4359,189
Ta02288,20170608,Ta02288_20170608,Ta02288_20170608.jpg,quadrat_corner,3983,2469,4307,2793
Ta02288,20170608,Ta02288_20170608,Ta02288_20170608.jpg,quadrat_corner,1439,2509,1767,2837
Ta01987,20170608,Ta01987_20170608,Ta01987_20170608.jpg,clover,1647,1291,3268,3003
Ta01987,20170608,Ta01987_20170608,Ta01987_20170608.jpg,quadrat,960,473,4000,3456
Ta01987,20170608,Ta01987_20170608,Ta01987_20170608.jpg,quadrat_corner,971,510,1312,841
Ta01987,20170608,Ta01987_20170608,Ta01987_20170608.jpg,quadrat_corner,3605,478,3947,798
Ta01987,20170608,Ta01987_20170608,Ta01987_20170608.jpg,quadrat_corner,3664,3076,4005,3412
Ta01987,20170608,Ta01987_20170608,Ta01987_20170608.jpg,quadrat_corner,1045,3188,1397,3456
Ta01341,20170703,Ta01341_20170703,Ta01341_20170703.jpg,clover,1437,524,2601,1730
Ta01341,20170703,Ta01341_20170703,Ta01341_20170703.jpg,quadrat,748,0,4481,3456
Ta01341,20170703,Ta01341_20170703,Ta01341_20170703.jpg,quadrat_corner,780,31,1175,388
Ta01341,20170703,Ta01341_20170703,Ta01341_20170703.jpg,quadrat_corner,3868,0,4279,282
Ta01341,20170703,Ta01341_20170703,Ta01341_20170703.jpg,quadrat_corner,4081,3055,4508,3456
Ta01341,20170703,Ta01341_20170703,Ta01341_20170703.jpg,quadrat_corner,759,3162,1164,3456
Ta00850,20170703,Ta00850_20170703,Ta00850_20170703.jpg,clover,1698,423,4108,2126
Ta00850,20170703,Ta00850_20170703,Ta00850_20170703.jpg,quadrat,905,63,4622,3456
Ta00850,20170703,Ta00850_20170703,Ta00850_20170703.jpg,quadrat_corner,1022,58,1406,410
Ta00850,20170703,Ta00850_20170703,Ta00850_20170703.jpg,quadrat_corner,4030,63,4414,410
Ta00850,20170703,Ta00850_20170703,Ta00850_20170703.jpg,quadrat_corner,4227,3055,4633,3456
Ta00850,20170703,Ta00850_20170703,Ta00850_20170703.jpg,quadrat_corner,915,3066,1310,3456
Ta02209,20170703,Ta02209_20170703,Ta02209_20170703.jpg,clover,738,659,3340,2354
Ta02209,20170703,Ta02209_20170703,Ta02209_20170703.jpg,quadrat,260,0,3906,3456
Ta02209,20170703,Ta02209_20170703,Ta02209_20170703.jpg,quadrat_corner,371,0,778,376
Ta02209,20170703,Ta02209_20170703,Ta02209_20170703.jpg,quadrat_corner,3415,4,3827,376
Ta02209,20170703,Ta02209_20170703,Ta02209_20170703.jpg,quadrat_corner,3504,3080,3902,3456
Ta02209,20170703,Ta02209_20170703,Ta02209_20170703.jpg,quadrat_corner,264,3089,663,3456
Ta00834,20170703,Ta00834_20170703,Ta00834_20170703.jpg,clover,2635,972,3259,2029
Ta00834,20170703,Ta00834_20170703,Ta00834_20170703.jpg,quadrat,1595,145,5077,3456
Ta00834,20170703,Ta00834_20170703,Ta00834_20170703.jpg,quadrat_corner,1659,156,2048,540
Ta00834,20170703,Ta00834_20170703,Ta00834_20170703.jpg,quadrat_corner,4677,177,5093,566
Ta00834,20170703,Ta00834_20170703,Ta00834_20170703.jpg,quadrat_corner,4603,3228,4997,3456
Ta00834,20170703,Ta00834_20170703,Ta00834_20170703.jpg,quadrat_corner,1605,3142,1984,3456
Ta00663,20170703,Ta00663_20170703,Ta00663_20170703.jpg,clover,1915,1103,2860,2149
Ta00663,20170703,Ta00663_20170703,Ta00663_20170703.jpg,quadrat,347,135,3926,3452
Ta00663,20170703,Ta00663_20170703,Ta00663_20170703.jpg,quadrat_corner,539,167,913,492
Ta00663,20170703,Ta00663_20170703,Ta00663_20170703.jpg,quadrat_corner,3419,124,3803,471
Ta00663,20170703,Ta00663_20170703,Ta00663_20170703.jpg,quadrat_corner,3542,3031,3937,3456
Ta00663,20170703,Ta00663_20170703,Ta00663_20170703.jpg,quadrat_corner,347,3031,742,3447
Ta01528,20170703,Ta01528_20170703,Ta01528_20170703.jpg,clover,1191,440,3251,2264
Ta01528,20170703,Ta01528_20170703,Ta01528_20170703.jpg,quadrat,410,0,4042,3433
Ta01528,20170703,Ta01528_20170703,Ta01528_20170703.jpg,quadrat_corner,474,0,858,324
Ta01528,20170703,Ta01528_20170703,Ta01528_20170703.jpg,quadrat_corner,3498,0,3893,276
Ta01528,20170703,Ta01528_20170703,Ta01528_20170703.jpg,quadrat_corner,3631,2964,4042,3380
Ta01528,20170703,Ta01528_20170703,Ta01528_20170703.jpg,quadrat_corner,405,3033,805,3433
Ta00550,20170703,Ta00550_20170703,Ta00550_20170703.jpg,clover,2091,678,3211,1803
Ta00550,20170703,Ta00550_20170703,Ta00550_20170703.jpg,quadrat,611,0,4211,3448
Ta00550,20170703,Ta00550_20170703,Ta00550_20170703.jpg,quadrat_corner,723,0,1117,307
Ta00550,20170703,Ta00550_20170703,Ta00550_20170703.jpg,quadrat_corner,3752,0,4157,301
Ta00550,20170703,Ta00550_20170703,Ta00550_20170703.jpg,quadrat_corner,3789,3032,4216,3456
Ta00550,20170703,Ta00550_20170703,Ta00550_20170703.jpg,quadrat_corner,621,3000,1000,3405
Ta01260,20170703,Ta01260_20170703,Ta01260_20170703.jpg,clover,1225,208,3552,2943
Ta01260,20170703,Ta01260_20170703,Ta01260_20170703.jpg,quadrat,428,0,4229,3376
Ta01260,20170703,Ta01260_20170703,Ta01260_20170703.jpg,quadrat_corner,587,0,972,257
Ta01260,20170703,Ta01260_20170703,Ta01260_20170703.jpg,quadrat_corner,3654,0,4043,173
Ta01260,20170703,Ta01260_20170703,Ta01260_20170703.jpg,quadrat_corner,3804,2912,4238,3367
Ta01260,20170703,Ta01260_20170703,Ta01260_20170703.jpg,quadrat_corner,437,2965,849,3394
Ta01402,20170703,Ta01402_20170703,Ta01402_20170703.jpg,clover,1826,929,2933,2310
Ta01402,20170703,Ta01402_20170703,Ta01402_20170703.jpg,quadrat,596,0,4114,3421
Ta01402,20170703,Ta01402_20170703,Ta01402_20170703.jpg,quadrat_corner,592,0,986,350
Ta01402,20170703,Ta01402_20170703,Ta01402_20170703.jpg,quadrat_corner,3663,0,4066,279
Ta01402,20170703,Ta01402_20170703,Ta01402_20170703.jpg,quadrat_corner,3756,2934,4119,3310
Ta01402,20170703,Ta01402_20170703,Ta01402_20170703.jpg,quadrat_corner,711,3058,1101,3447
Ta00625,20170703,Ta00625_20170703,Ta00625_20170703.jpg,clover,1357,29,4253,2997
Ta00625,20170703,Ta00625_20170703,Ta00625_20170703.jpg,quadrat,985,0,4529,3333
Ta00625,20170703,Ta00625_20170703,Ta00625_20170703.jpg,quadrat_corner,1121,10,1489,358
Ta00625,20170703,Ta00625_20170703,Ta00625_20170703.jpg,quadrat_corner,4032,0,4421,303
Ta00625,20170703,Ta00625_20170703,Ta00625_20170703.jpg,quadrat_corner,4112,2918,4533,3336
Ta00625,20170703,Ta00625_20170703,Ta00625_20170703.jpg,quadrat_corner,987,2912,1369,3342
Ta01394,20170703,Ta01394_20170703,Ta01394_20170703.jpg,clover,1132,637,3057,2213
Ta01394,20170703,Ta01394_20170703,Ta01394_20170703.jpg,quadrat,366,0,3986,3443
Ta01394,20170703,Ta01394_20170703,Ta01394_20170703.jpg,quadrat_corner,371,0,769,363
Ta01394,20170703,Ta01394_20170703,Ta01394_20170703.jpg,quadrat_corner,3437,0,3827,204
Ta01394,20170703,Ta01394_20170703,Ta01394_20170703.jpg,quadrat_corner,3605,2828,3990,3230
Ta01394,20170703,Ta01394_20170703,Ta01394_20170703.jpg,quadrat_corner,583,3058,977,3421
Ta00242,20170703,Ta00242_20170703,Ta00242_20170703.jpg,clover,1707,766,3636,2921
Ta00242,20170703,Ta00242_20170703,Ta00242_20170703.jpg,quadrat,915,181,4371,3456
Ta00242,20170703,Ta00242_20170703,Ta00242_20170703.jpg,quadrat_corner,906,243,1291,620
Ta00242,20170703,Ta00242_20170703,Ta00242_20170703.jpg,quadrat_corner,3928,177,4300,544
Ta00242,20170703,Ta00242_20170703,Ta00242_20170703.jpg,quadrat_corner,4017,3164,4375,3456
Ta00242,20170703,Ta00242_20170703,Ta00242_20170703.jpg,quadrat_corner,995,3270,1384,3456
